txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,health_state,success_probability,success,latency_ms
9216,1084,49.06,HDFC,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,164.24
9217,1084,496.8,BOB,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,0,117.6
9218,1084,924.26,Axis,Mastercard,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,92.72
9219,1084,1081.84,HDFC,UPI,UPI,Electronics,Web,HIGH,R2,HEALTHY,0.981,1,59.73
9220,1084,41.2,BOB,Rupay,CARD,Electronics,Web,LOW,R3,HEALTHY,0.979,1,94.84
9221,1084,377.32,ICICI,Visa,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,122.85
9222,1084,526.24,ICICI,Mastercard,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,111.53
9223,1084,5044.27,ICICI,UPI,UPI,Healthcare,iOS,MEDIUM,R2,HEALTHY,0.981,1,79.78
9224,1084,372.78,SBI,Visa,CARD,Food,Web,LOW,R2,HEALTHY,0.981,1,89.93
9225,1084,62.63,HDFC,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,76.53
9226,1084,55.13,ICICI,Mastercard,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,120.37
9227,1084,330.47,Kotak,UPI,UPI,Travel,Android,LOW,R4,HEALTHY,0.983,1,175.91
9228,1084,213.87,HDFC,UPI,UPI,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,154.33
9229,1084,1028.45,HDFC,Visa,CARD,Electronics,iOS,HIGH,R2,HEALTHY,0.981,1,92.63
9230,1084,630.96,SBI,Rupay,CARD,Healthcare,Android,HIGH,R3,HEALTHY,0.979,1,107.62
9231,1084,75.43,SBI,Mastercard,CARD,Food,Android,LOW,R4,HEALTHY,0.983,1,155.24
9232,1085,95.94,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,133.65
9233,1085,57.58,BOB,Mastercard,CARD,Shopping,Android,LOW,R4,HEALTHY,0.983,1,215.81
9234,1085,977.46,HDFC,UPI,UPI,Travel,Android,LOW,R3,HEALTHY,0.979,1,115.99
9235,1085,1344.23,HDFC,Visa,CARD,Shopping,Android,HIGH,R4,HEALTHY,0.983,1,166.0
9236,1085,116.98,Axis,Visa,CARD,Electronics,Android,LOW,R4,HEALTHY,0.983,1,179.05
9237,1085,74.58,SBI,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,150.59
9238,1085,58.35,Kotak,UPI,UPI,Food,Android,LOW,R4,HEALTHY,0.983,1,196.24
9239,1085,185.53,Axis,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,144.42
9240,1085,27.34,SBI,Mastercard,CARD,Shopping,Web,LOW,R1,HEALTHY,0.986,1,140.82
9241,1085,170.04,SBI,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,132.81
9242,1085,375.33,HDFC,Visa,CARD,Shopping,Web,MEDIUM,R4,HEALTHY,0.983,1,170.55
9243,1085,25.57,Axis,UPI,UPI,Fuel,iOS,LOW,R1,HEALTHY,0.986,1,146.14
9244,1085,15.21,Axis,UPI,UPI,Fuel,Android,LOW,R2,HEALTHY,0.981,1,86.37
9245,1085,253.33,Axis,Visa,CARD,Food,Android,LOW,R2,HEALTHY,0.981,1,94.96
9246,1085,1374.66,Axis,UPI,UPI,Shopping,Android,HIGH,R2,HEALTHY,0.981,1,82.25
9247,1085,174.26,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,158.77
9248,1085,1131.84,SBI,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,143.03
9249,1085,282.09,Axis,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,105.9
9250,1085,193.32,HDFC,Visa,CARD,Travel,Web,LOW,R2,HEALTHY,0.981,1,71.78
9251,1085,50.9,ICICI,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,116.04
9252,1086,3163.73,Kotak,Mastercard,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,105.26
9253,1086,430.14,HDFC,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,82.36
9254,1086,110.94,SBI,UPI,UPI,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,87.22
9255,1086,113.52,Kotak,Visa,CARD,Travel,Web,LOW,R1,HEALTHY,0.986,1,144.53
9256,1086,282.41,HDFC,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,94.29
9257,1086,17.09,BOB,UPI,UPI,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,78.82
9258,1086,322.57,SBI,Visa,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,105.84
9259,1086,17.8,SBI,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,0,150.92
9260,1086,582.65,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,128.29
9261,1086,141.68,SBI,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,124.97
9262,1086,118.54,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,116.05
9263,1086,25.24,SBI,UPI,UPI,Food,Web,MEDIUM,R3,HEALTHY,0.979,1,135.77
9264,1086,96.48,ICICI,UPI,UPI,Food,Web,LOW,R3,HEALTHY,0.979,1,97.85
9265,1086,521.85,BOB,Mastercard,CARD,Healthcare,Web,MEDIUM,R1,HEALTHY,0.986,1,130.84
9266,1086,95.53,BOB,UPI,UPI,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,147.4
9267,1086,319.62,ICICI,Mastercard,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,147.93
9268,1086,19.97,HDFC,UPI,UPI,Fuel,Android,MEDIUM,R2,HEALTHY,0.981,1,70.72
9269,1087,7229.53,Kotak,UPI,UPI,Food,Android,MEDIUM,R4,HEALTHY,0.983,1,144.87
9270,1087,356.37,ICICI,Visa,CARD,Shopping,iOS,HIGH,R3,HEALTHY,0.979,1,120.99
9271,1087,3021.53,ICICI,Mastercard,CARD,Electronics,Web,LOW,R1,HEALTHY,0.986,1,153.74
9272,1087,2590.25,Axis,Visa,CARD,Food,Android,MEDIUM,R2,HEALTHY,0.981,1,86.16
9273,1087,9338.8,HDFC,UPI,UPI,Fuel,iOS,HIGH,R1,HEALTHY,0.986,1,161.41
9274,1087,301.84,SBI,Mastercard,CARD,Shopping,iOS,MEDIUM,R4,HEALTHY,0.983,1,193.7
9275,1087,214.63,SBI,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,103.09
9276,1087,797.24,SBI,UPI,UPI,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,126.58
9277,1087,2031.52,HDFC,UPI,UPI,Travel,Android,LOW,R1,HEALTHY,0.986,1,150.63
9278,1087,35.06,BOB,Rupay,CARD,Travel,iOS,LOW,R3,HEALTHY,0.979,1,113.75
9279,1087,94.84,HDFC,Visa,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,114.0
9280,1087,771.78,ICICI,Visa,CARD,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,137.78
9281,1087,376.12,ICICI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,107.54
9282,1087,269.45,SBI,Mastercard,CARD,Food,iOS,MEDIUM,R4,HEALTHY,0.983,1,172.34
9283,1087,530.88,ICICI,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,84.92
9284,1087,78.96,HDFC,UPI,UPI,Fuel,Android,LOW,R2,HEALTHY,0.981,1,86.0
9285,1088,97.18,Kotak,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,135.85
9286,1088,384.65,BOB,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,118.34
9287,1088,2074.53,SBI,Visa,CARD,Travel,iOS,MEDIUM,R2,HEALTHY,0.981,1,71.08
9288,1088,299.15,HDFC,Mastercard,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,133.79
9289,1088,48.05,HDFC,UPI,UPI,Healthcare,Android,LOW,R2,HEALTHY,0.981,1,85.41
9290,1088,589.82,SBI,Rupay,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,102.61
9291,1088,174.35,HDFC,UPI,UPI,Electronics,Android,LOW,R1,HEALTHY,0.986,1,168.33
9292,1088,920.54,Axis,UPI,UPI,Electronics,Web,LOW,R1,HEALTHY,0.986,1,151.91
9293,1088,71.02,SBI,UPI,UPI,Travel,iOS,LOW,R4,HEALTHY,0.983,1,162.04
9294,1088,3157.91,HDFC,UPI,UPI,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,116.75
9295,1088,85.17,Axis,UPI,UPI,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,131.65
9296,1088,18.43,Axis,UPI,UPI,Food,Web,LOW,R3,HEALTHY,0.979,0,110.21
9297,1088,121.63,HDFC,Rupay,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,109.33
9298,1088,99.76,Axis,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,93.58
9299,1088,293.97,Kotak,UPI,UPI,Food,Web,MEDIUM,R2,HEALTHY,0.981,1,82.48
9300,1088,108.27,Kotak,UPI,UPI,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,113.16
9301,1089,71.55,ICICI,UPI,UPI,Travel,Web,MEDIUM,R4,HEALTHY,0.983,1,161.8
9302,1089,58.29,Kotak,Rupay,CARD,Electronics,Web,LOW,R3,HEALTHY,0.979,1,100.83
9303,1089,53.45,Axis,Visa,CARD,Travel,iOS,LOW,R1,HEALTHY,0.986,1,130.4
9304,1089,62.39,SBI,UPI,UPI,Travel,Web,LOW,R2,HEALTHY,0.981,1,93.33
9305,1089,301.92,ICICI,Mastercard,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,90.25
9306,1089,10.0,HDFC,Visa,CARD,Fuel,Web,LOW,R4,HEALTHY,0.983,1,195.47
9307,1089,114.21,HDFC,Mastercard,CARD,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,169.06
9308,1089,2069.43,SBI,Mastercard,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,134.12
9309,1089,243.03,Kotak,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,103.21
9310,1089,107.18,HDFC,Visa,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,137.45
9311,1089,1239.13,ICICI,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,117.97
9312,1089,799.18,HDFC,Rupay,CARD,Travel,Android,LOW,R3,HEALTHY,0.979,1,105.23
9313,1089,395.85,ICICI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,110.9
9314,1089,27.25,SBI,UPI,UPI,Electronics,Android,LOW,R2,HEALTHY,0.981,0,80.56
9315,1089,333.24,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,145.61
9316,1089,2824.16,HDFC,Rupay,CARD,Electronics,Web,MEDIUM,R3,HEALTHY,0.979,1,102.72
9317,1089,3376.42,SBI,Visa,CARD,Electronics,Android,MEDIUM,R1,HEALTHY,0.986,0,162.99
9318,1089,96.84,HDFC,Visa,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,106.61
9319,1089,152.07,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,143.79
9320,1089,1073.82,SBI,UPI,UPI,Healthcare,iOS,HIGH,R3,HEALTHY,0.979,1,105.78
9321,1090,427.62,HDFC,Visa,CARD,Food,Web,HIGH,R2,HEALTHY,0.981,1,63.27
9322,1090,362.51,SBI,UPI,UPI,Travel,Web,HIGH,R2,HEALTHY,0.981,1,78.01
9323,1090,56.66,BOB,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,100.3
9324,1090,780.07,Axis,UPI,UPI,Fuel,Android,HIGH,R4,HEALTHY,0.983,1,165.75
9325,1090,626.67,ICICI,UPI,UPI,Electronics,Web,MEDIUM,R1,HEALTHY,0.986,1,147.6
9326,1090,574.8,BOB,UPI,UPI,Food,Android,MEDIUM,R1,HEALTHY,0.986,1,165.41
9327,1090,567.67,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,147.42
9328,1090,214.19,SBI,UPI,UPI,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,186.55
9329,1090,2642.58,ICICI,UPI,UPI,Healthcare,Web,MEDIUM,R2,HEALTHY,0.981,1,84.44
9330,1090,279.43,SBI,Mastercard,CARD,Fuel,iOS,LOW,R1,HEALTHY,0.986,1,144.94
9331,1090,252.1,Kotak,Mastercard,CARD,Shopping,Web,LOW,R1,HEALTHY,0.986,1,159.36
9332,1090,161.41,ICICI,UPI,UPI,Shopping,Web,MEDIUM,R1,HEALTHY,0.986,1,148.91
9333,1091,2097.62,HDFC,Rupay,CARD,Travel,Android,MEDIUM,R3,HEALTHY,0.979,1,102.86
9334,1091,763.29,BOB,Rupay,CARD,Electronics,iOS,MEDIUM,R3,HEALTHY,0.979,1,121.68
9335,1091,86.28,HDFC,UPI,UPI,Travel,Android,LOW,R2,HEALTHY,0.981,1,80.59
9336,1091,303.21,HDFC,Visa,CARD,Shopping,Android,MEDIUM,R4,HEALTHY,0.983,1,191.62
9337,1091,1650.43,Kotak,UPI,UPI,Fuel,Android,LOW,R3,HEALTHY,0.979,1,101.27
9338,1091,92.99,SBI,UPI,UPI,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,177.35
9339,1091,23.22,ICICI,Rupay,CARD,Electronics,Android,LOW,R3,HEALTHY,0.979,1,116.76
9340,1091,70.34,HDFC,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,112.65
9341,1091,30.67,BOB,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,135.06
9342,1091,142.42,SBI,Rupay,CARD,Healthcare,Web,HIGH,R3,HEALTHY,0.979,1,101.26
9343,1091,178.84,Kotak,UPI,UPI,Electronics,Android,LOW,R4,HEALTHY,0.983,1,166.44
9344,1091,749.5,ICICI,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,119.96
9345,1091,843.87,BOB,UPI,UPI,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,136.05
9346,1091,171.64,Axis,Visa,CARD,Electronics,Web,MEDIUM,R4,HEALTHY,0.983,1,147.25
9347,1091,448.75,ICICI,UPI,UPI,Healthcare,iOS,LOW,R2,HEALTHY,0.981,0,80.15
9348,1091,22.02,ICICI,UPI,UPI,Electronics,Android,LOW,R3,HEALTHY,0.979,1,117.68
9349,1092,24.47,Axis,UPI,UPI,Shopping,iOS,MEDIUM,R4,HEALTHY,0.983,1,173.26
9350,1092,176.45,Kotak,Visa,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,134.76
9351,1092,584.27,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,110.86
9352,1092,182.31,SBI,Mastercard,CARD,Fuel,Web,LOW,R1,HEALTHY,0.986,1,119.95
9353,1092,460.13,SBI,UPI,UPI,Travel,Web,LOW,R2,HEALTHY,0.981,1,70.41
9354,1092,1819.37,HDFC,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,165.1
9355,1092,46.65,ICICI,Visa,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,127.03
9356,1092,18.73,Kotak,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,159.03
9357,1092,134.99,Kotak,UPI,UPI,Healthcare,Android,LOW,R2,HEALTHY,0.981,1,76.96
9358,1092,601.76,SBI,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,123.39
9359,1092,579.32,HDFC,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,145.17
9360,1092,95.82,SBI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,79.63
9361,1092,23.03,ICICI,Visa,CARD,Food,Web,LOW,R2,HEALTHY,0.981,1,100.33
9362,1092,178.46,HDFC,UPI,UPI,Food,iOS,LOW,R4,HEALTHY,0.983,1,165.47
9363,1093,112.6,HDFC,Visa,CARD,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,157.71
9364,1093,62.91,HDFC,Mastercard,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,118.14
9365,1093,258.64,ICICI,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,153.02
9366,1093,124.01,HDFC,UPI,UPI,Healthcare,Android,HIGH,R2,HEALTHY,0.981,1,67.47
9367,1093,216.91,SBI,UPI,UPI,Fuel,Web,MEDIUM,R1,HEALTHY,0.986,0,120.3
9368,1093,119.92,SBI,Visa,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,113.81
9369,1093,163.74,HDFC,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,154.02
9370,1093,2874.06,Kotak,Mastercard,CARD,Shopping,Web,LOW,R1,HEALTHY,0.986,1,147.63
9371,1093,163.86,Kotak,UPI,UPI,Healthcare,iOS,LOW,R4,HEALTHY,0.983,1,131.59
9372,1093,1041.72,Axis,Mastercard,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,121.52
9373,1093,288.11,ICICI,Mastercard,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,141.08
9374,1093,134.05,Axis,UPI,UPI,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,120.69
9375,1093,464.0,HDFC,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,111.84
9376,1094,986.86,Axis,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,86.88
9377,1094,902.85,HDFC,Mastercard,CARD,Food,Web,HIGH,R3,HEALTHY,0.979,1,113.94
9378,1094,318.0,SBI,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,95.16
9379,1094,23.04,Kotak,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,80.15
9380,1094,591.43,HDFC,Mastercard,CARD,Fuel,Web,MEDIUM,R1,HEALTHY,0.986,1,132.65
9381,1094,350.49,SBI,Mastercard,CARD,Travel,Android,LOW,R1,HEALTHY,0.986,1,115.7
9382,1094,32.97,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,72.98
9383,1094,684.78,Kotak,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,98.19
9384,1094,450.8,Kotak,UPI,UPI,Shopping,Android,LOW,R4,HEALTHY,0.983,1,178.6
9385,1094,9035.8,Kotak,Mastercard,CARD,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,156.99
9386,1094,239.32,HDFC,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,145.26
9387,1094,267.62,Kotak,UPI,UPI,Travel,Web,LOW,R3,HEALTHY,0.979,1,103.91
9388,1094,1294.18,HDFC,Rupay,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,127.49
9389,1094,66.64,ICICI,UPI,UPI,Fuel,iOS,LOW,R1,HEALTHY,0.986,1,155.55
9390,1094,972.02,HDFC,UPI,UPI,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,96.74
9391,1094,874.04,Kotak,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,145.77
9392,1094,141.52,HDFC,Mastercard,CARD,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,140.65
9393,1094,37.19,ICICI,Mastercard,CARD,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,155.5
9394,1094,2028.07,SBI,Rupay,CARD,Shopping,Android,MEDIUM,R3,HEALTHY,0.979,1,107.22
9395,1094,75.4,Axis,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,138.87
9396,1094,268.58,Kotak,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,88.6
9397,1094,1151.0,ICICI,UPI,UPI,Shopping,iOS,HIGH,R2,HEALTHY,0.981,1,84.58
9398,1095,1854.56,Kotak,Visa,CARD,Travel,Android,LOW,R3,HEALTHY,0.979,1,121.01
9399,1095,939.05,Kotak,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,114.52
9400,1095,115.35,SBI,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,120.74
9401,1095,426.22,HDFC,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,138.13
9402,1095,195.85,ICICI,Visa,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,159.93
9403,1095,717.62,SBI,Visa,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,157.25
9404,1095,745.08,HDFC,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,164.56
9405,1095,153.09,ICICI,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,143.8
9406,1095,1104.45,ICICI,Mastercard,CARD,Food,Web,MEDIUM,R1,HEALTHY,0.986,1,135.93
9407,1095,1110.4,SBI,Mastercard,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,133.0
9408,1095,85.45,SBI,Mastercard,CARD,Healthcare,iOS,MEDIUM,R3,HEALTHY,0.979,1,95.9
9409,1095,141.04,ICICI,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,95.77
9410,1096,235.3,Axis,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,135.49
9411,1096,369.19,SBI,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,0,79.92
9412,1096,795.33,ICICI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,106.15
9413,1096,15.27,ICICI,Mastercard,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,124.22
9414,1096,28.02,Axis,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,165.69
9415,1096,113.31,HDFC,Visa,CARD,Shopping,iOS,MEDIUM,R4,HEALTHY,0.983,1,153.38
9416,1096,1138.78,HDFC,Visa,CARD,Shopping,Web,HIGH,R1,HEALTHY,0.986,1,129.85
9417,1096,256.9,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,0,87.8
9418,1096,67.49,SBI,Mastercard,CARD,Fuel,Web,MEDIUM,R3,HEALTHY,0.979,1,119.38
9419,1096,590.19,HDFC,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,98.47
9420,1096,428.1,ICICI,Rupay,CARD,Fuel,Android,MEDIUM,R3,HEALTHY,0.979,1,100.54
9421,1096,201.12,SBI,UPI,UPI,Food,Android,LOW,R4,HEALTHY,0.983,1,159.59
9422,1096,50.32,HDFC,UPI,UPI,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,134.08
9423,1096,107.82,HDFC,UPI,UPI,Electronics,Web,MEDIUM,R1,HEALTHY,0.986,1,153.95
9424,1096,541.36,Kotak,Mastercard,CARD,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,173.92
9425,1096,46.56,Kotak,Mastercard,CARD,Travel,iOS,LOW,R1,HEALTHY,0.986,1,149.84
9426,1096,350.79,HDFC,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,144.26
9427,1096,69.02,SBI,Mastercard,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,153.0
9428,1096,707.6,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,120.07
9429,1096,118.11,Kotak,Mastercard,CARD,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,185.08
9430,1096,276.24,BOB,UPI,UPI,Shopping,Web,LOW,R4,HEALTHY,0.983,1,174.37
9431,1097,354.55,SBI,Visa,CARD,Electronics,Web,MEDIUM,R1,HEALTHY,0.986,1,121.08
9432,1097,260.73,BOB,UPI,UPI,Travel,Web,LOW,R1,HEALTHY,0.986,1,129.5
9433,1097,154.98,ICICI,Visa,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,120.1
9434,1097,1083.71,Axis,Mastercard,CARD,Fuel,Web,LOW,R1,HEALTHY,0.986,1,168.67
9435,1097,173.47,Axis,Mastercard,CARD,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,142.7
9436,1097,209.39,HDFC,Mastercard,CARD,Fuel,Web,MEDIUM,R4,HEALTHY,0.983,1,211.78
9437,1097,223.01,ICICI,UPI,UPI,Electronics,Android,LOW,R1,HEALTHY,0.986,1,158.4
9438,1097,549.57,HDFC,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,144.27
9439,1097,1997.25,HDFC,Visa,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,112.67
9440,1097,387.76,HDFC,Rupay,CARD,Food,Android,HIGH,R3,HEALTHY,0.979,1,87.05
9441,1097,1352.51,Kotak,Visa,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,1,120.0
9442,1097,237.76,BOB,Mastercard,CARD,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,130.54
9443,1097,880.75,ICICI,UPI,UPI,Electronics,Android,LOW,R1,HEALTHY,0.986,1,143.6
9444,1097,61.4,Kotak,UPI,UPI,Fuel,iOS,LOW,R4,HEALTHY,0.983,1,198.02
9445,1097,549.19,HDFC,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,111.83
9446,1097,20.37,HDFC,UPI,UPI,Travel,Web,LOW,R2,HEALTHY,0.981,1,77.46
9447,1098,396.95,ICICI,UPI,UPI,Food,Android,MEDIUM,R2,HEALTHY,0.981,1,86.88
9448,1098,12.33,Axis,UPI,UPI,Travel,iOS,LOW,R1,HEALTHY,0.986,1,154.17
9449,1098,41.15,SBI,Rupay,CARD,Healthcare,Web,LOW,R3,HEALTHY,0.979,1,124.81
9450,1098,45.48,SBI,Visa,CARD,Shopping,Web,LOW,R4,HEALTHY,0.983,1,170.36
9451,1098,306.65,ICICI,UPI,UPI,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,147.63
9452,1098,531.93,Axis,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,126.39
9453,1098,76.5,HDFC,Visa,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,139.81
9454,1098,610.13,SBI,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,140.87
9455,1098,18.69,SBI,UPI,UPI,Healthcare,Web,MEDIUM,R1,HEALTHY,0.986,1,136.39
9456,1098,486.46,ICICI,UPI,UPI,Healthcare,Web,LOW,R2,HEALTHY,0.981,1,98.68
9457,1098,1276.76,HDFC,Rupay,CARD,Shopping,iOS,HIGH,R3,HEALTHY,0.979,1,108.65
9458,1098,77.71,Axis,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,106.38
9459,1098,258.65,Kotak,UPI,UPI,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,153.16
9460,1098,577.43,HDFC,Mastercard,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,113.3
9461,1098,1154.23,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,152.19
9462,1099,1080.29,HDFC,Rupay,CARD,Shopping,iOS,MEDIUM,R3,HEALTHY,0.979,1,115.73
9463,1099,158.11,HDFC,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,122.67
9464,1099,183.28,BOB,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,89.14
9465,1099,89.26,HDFC,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,118.02
