txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,route_base_success_rate,route_base_latency_ms,route_cost_percent,route_success_rate_5m,route_success_rate_15m,route_avg_latency_5m,route_current_load,route_requests_1m,time_since_last_failure,route_flagged_down,bank_route_success_rate_15m,success
7684,971,532.18,Axis,UPI,UPI,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.7627118644067796,224.75,8.0,6.0,2.0,1.0,0.7498191487281756,1
7685,971,2044.29,Axis,UPI,UPI,Travel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.7,0.8518518518518519,280.8970000000001,9.0,5.0,1.0,0.0,0.9775956284153006,1
7686,971,2683.37,BOB,Visa,CARD,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.03749999999854,8.0,5.0,24.0,0.0,0.9454046087888531,1
7687,971,166.99,SBI,Mastercard,CARD,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.7,0.8518518518518519,280.8970000000001,9.0,5.0,1.0,0.0,0.8118266978922717,1
7688,971,76.78,BOB,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.03749999999854,8.0,5.0,24.0,0.0,0.9454046087888531,1
7689,971,54.89,BOB,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.7627118644067796,224.75,8.0,6.0,2.0,1.0,0.9115732163004212,1
7690,971,56.33,HDFC,Visa,CARD,Food,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.03749999999854,8.0,5.0,24.0,0.0,0.9688026335936305,1
7691,971,522.61,HDFC,Visa,CARD,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.7,0.8518518518518519,280.8970000000001,9.0,5.0,1.0,0.0,0.9492459016393443,1
7692,971,374.92,BOB,Rupay,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.7627118644067796,224.75,8.0,6.0,2.0,1.0,0.9115732163004212,0
7693,972,1090.92,Axis,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.7142857142857143,0.8518518518518519,279.3242857142856,8.0,3.0,2.0,0.0,0.9793190416141235,1
7694,972,1070.87,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,1
7695,972,32.14,Kotak,UPI,UPI,Shopping,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9642857142857143,177.04666666666648,5.0,1.0,6.0,0.0,0.9726424203411651,1
7696,972,1069.6,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,0
7697,972,155.1,ICICI,Mastercard,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.8476845511785721,0
7698,972,470.78,Axis,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,85.11499999999877,9.0,4.0,25.0,0.0,0.9590534565916399,1
7699,972,512.44,BOB,Rupay,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.8527496868886565,1
7700,972,885.48,Kotak,Visa,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.9115732163004212,1
7701,972,540.77,HDFC,Rupay,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,1
7702,972,154.38,HDFC,Mastercard,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,0
7703,972,429.17,ICICI,Rupay,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.8476845511785721,1
7704,972,263.65,HDFC,UPI,UPI,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,1
7705,972,1883.16,Axis,Rupay,CARD,Food,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.7629865619530085,0
7706,972,259.96,SBI,Rupay,CARD,Shopping,iOS,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.9346410729177026,1
7707,972,33.93,ICICI,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7058823529411765,0.7413793103448276,225.09941176470602,9.0,3.0,1.0,0.0,0.8476845511785721,1
7708,972,822.41,Kotak,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,85.11499999999877,9.0,4.0,25.0,0.0,0.9532039503904456,1
7709,972,217.6,SBI,UPI,UPI,Travel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9642857142857143,177.04666666666648,5.0,1.0,6.0,0.0,0.9202559684961851,1
7710,973,2257.84,ICICI,UPI,UPI,Food,Web,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,0.75,0.8431372549019608,273.18624999999884,4.0,1.0,3.0,0.0,0.9365573770491803,1
7711,973,125.26,HDFC,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.7290310282127983,1
7712,973,263.47,HDFC,Visa,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.7290310282127983,1
7713,973,10.0,SBI,UPI,UPI,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.9346410729177026,1
7714,973,78.27,SBI,Rupay,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.9346410729177026,1
7715,973,994.08,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.75,0.8431372549019608,273.18624999999884,4.0,1.0,3.0,0.0,0.9448325017818959,1
7716,973,359.71,HDFC,UPI,UPI,Shopping,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,86.43588235293967,6.0,2.0,26.0,0.0,0.9688026335936305,1
7717,973,283.12,HDFC,Visa,CARD,Food,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,176.03749999999854,3.0,2.0,7.0,0.0,0.9790794979079498,1
7718,973,96.64,HDFC,Mastercard,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.7290310282127983,1
7719,973,539.32,SBI,Mastercard,CARD,Fuel,Web,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.75,0.8431372549019608,273.18624999999884,4.0,1.0,3.0,0.0,0.8048573163327262,1
7720,973,355.18,SBI,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.75,0.8431372549019608,273.18624999999884,4.0,1.0,3.0,0.0,0.8048573163327262,1
7721,973,256.22,Kotak,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.9703967457121858,0
7722,973,19.48,Axis,Mastercard,CARD,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.75,0.8431372549019608,273.18624999999884,4.0,1.0,3.0,0.0,0.9793190416141235,1
7723,973,571.47,Axis,Mastercard,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.724837233855358,0
7724,973,141.57,BOB,Visa,CARD,Electronics,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.8609302598392867,0
7725,973,529.38,Axis,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.68,0.7424242424242424,222.94840000000085,15.0,12.0,1.0,1.0,0.724837233855358,1
7726,974,1163.22,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.7398697870842864,1
7727,974,365.92,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.7398697870842864,0
7728,974,655.76,BOB,UPI,UPI,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.8156181409003769,1
7729,974,172.47,HDFC,UPI,UPI,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.7398697870842864,1
7730,974,730.85,HDFC,UPI,UPI,Fuel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9655172413793104,177.6866666666659,3.0,1.0,8.0,0.0,0.9802417480241749,1
7731,974,435.69,SBI,Mastercard,CARD,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.928416413195579,1
7732,974,229.01,ICICI,Visa,CARD,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8333333333333334,0.8490566037735849,240.30166666666628,6.0,5.0,4.0,0.0,0.9395784543325527,1
7733,974,68.84,Axis,UPI,UPI,Food,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9655172413793104,177.6866666666659,3.0,1.0,8.0,0.0,0.9703626220362622,1
7734,974,674.22,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.7398697870842864,1
7735,974,263.18,HDFC,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.7398697870842864,1
7736,974,574.25,ICICI,Mastercard,CARD,Healthcare,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9655172413793104,177.6866666666659,3.0,1.0,8.0,0.0,0.9777719665271967,1
7737,974,668.65,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,86.23466666666597,3.0,1.0,27.0,0.0,0.9590534565916399,1
7738,974,74.87,BOB,Rupay,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.6875,0.696969696969697,222.515625,21.0,9.0,1.0,1.0,0.8156181409003769,0
7739,974,2623.08,HDFC,Mastercard,CARD,Shopping,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9655172413793104,177.6866666666659,3.0,1.0,8.0,0.0,0.9802417480241749,1
7740,975,151.68,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.7498914892369053,1
7741,975,384.18,SBI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.93167021259578,1
7742,975,49.42,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8,0.8461538461538461,222.78533333333132,6.0,1.0,5.0,0.0,0.9448325017818959,1
7743,975,420.5,Axis,UPI,UPI,Food,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.67769230769213,2.0,1.0,28.0,0.0,0.9590534565916399,1
7744,975,157.19,Axis,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.690321175100341,1
7745,975,4737.17,BOB,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8,0.8461538461538461,222.78533333333132,6.0,1.0,5.0,0.0,0.9775956284153006,1
7746,975,53.5,SBI,Visa,CARD,Healthcare,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.67769230769213,2.0,1.0,28.0,0.0,0.9590534565916399,1
7747,975,84.47,Axis,UPI,UPI,Fuel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8,0.8461538461538461,222.78533333333132,6.0,1.0,5.0,0.0,0.9807962529274005,1
7748,975,5651.37,HDFC,Mastercard,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.7498914892369053,1
7749,975,129.36,HDFC,UPI,UPI,Food,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.7498914892369053,1
7750,975,1300.34,Axis,UPI,UPI,Food,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.67769230769213,2.0,1.0,28.0,0.0,0.9590534565916399,1
7751,975,963.2,ICICI,UPI,UPI,Fuel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.67769230769213,2.0,1.0,28.0,0.0,0.9532039503904456,1
7752,975,615.82,HDFC,UPI,UPI,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.8,0.8461538461538461,222.78533333333132,6.0,1.0,5.0,0.0,0.9448325017818959,1
7753,975,354.4,HDFC,Rupay,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.6901408450704225,221.28421052631703,17.0,8.0,1.0,0.0,0.7498914892369053,1
7754,975,1690.61,HDFC,Visa,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9696969696969697,172.4399999999999,5.0,4.0,9.0,0.0,0.9822175732217573,1
7755,975,2497.45,Kotak,UPI,UPI,Travel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,87.67769230769213,2.0,1.0,28.0,0.0,0.9532039503904456,1
7756,976,663.5,ICICI,Visa,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8518518518518519,175.5728571428543,5.0,4.0,6.0,0.0,0.9365573770491803,1
7757,976,154.78,SBI,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.7027027027027027,217.82736842105422,14.0,6.0,2.0,0.0,0.9346410729177026,0
7758,976,763.78,SBI,UPI,UPI,Shopping,Web,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8518518518518519,175.5728571428543,5.0,4.0,6.0,0.0,0.7973518284993695,1
7759,976,515.57,HDFC,Visa,CARD,Travel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8518518518518519,175.5728571428543,5.0,4.0,6.0,0.0,0.9492459016393443,1
7760,976,981.3,SBI,UPI,UPI,Food,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.7027027027027027,217.82736842105422,14.0,6.0,2.0,0.0,0.9346410729177026,1
7761,976,1426.08,Axis,UPI,UPI,Food,Web,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9696969696969697,171.91666666666666,5.0,1.0,10.0,0.0,0.9726424203411651,1
7762,976,400.47,HDFC,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.7027027027027027,217.82736842105422,14.0,6.0,2.0,0.0,0.7655232711595987,1
7763,976,1549.12,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.7027027027027027,217.82736842105422,14.0,6.0,2.0,0.0,0.8476845511785721,1
7764,976,73.41,SBI,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7368421052631579,0.7027027027027027,217.82736842105422,14.0,6.0,2.0,0.0,0.9346410729177026,1
7765,977,506.51,Axis,UPI,UPI,Food,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.7379402227193886,1
7766,977,115.26,HDFC,UPI,UPI,Fuel,Web,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9492459016393443,1
7767,977,1062.8,ICICI,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9395784543325527,0
7768,977,167.04,SBI,UPI,UPI,Shopping,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.7144444444469,5.0,0.0,30.0,0.0,0.9590534565916399,1
7769,977,296.23,HDFC,UPI,UPI,Food,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.7144444444469,5.0,0.0,30.0,0.0,0.9655187002876968,1
7770,977,1018.25,Axis,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.7144444444469,5.0,0.0,30.0,0.0,0.9636030725259022,0
7771,977,445.29,ICICI,Mastercard,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.8476845511785721,1
7772,977,726.42,ICICI,Mastercard,CARD,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9395784543325527,1
7773,977,93.14,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9492459016393443,1
7774,977,1208.56,SBI,Rupay,CARD,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.9398697870842864,0
7775,977,322.6,Kotak,Rupay,CARD,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.8843649751620893,1
7776,977,256.52,Kotak,UPI,UPI,Fuel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,167.6522222222217,2.0,1.0,11.0,0.0,0.9726424203411651,1
7777,977,50.08,HDFC,Visa,CARD,Travel,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.7144444444469,5.0,0.0,30.0,0.0,0.9655187002876968,1
7778,977,2360.09,Kotak,Mastercard,CARD,Travel,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9154098360655738,1
7779,977,649.91,ICICI,Visa,CARD,Shopping,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.8476845511785721,1
7780,977,251.77,Axis,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.9820765027322405,1
7781,977,128.36,HDFC,UPI,UPI,Healthcare,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.7144444444469,5.0,0.0,30.0,0.0,0.9655187002876968,1
7782,977,309.18,BOB,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.7748372338553581,0
7783,977,194.46,HDFC,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.75,0.7297297297297297,216.9227500000008,11.0,5.0,1.0,0.0,0.7967732711595987,1
7784,977,965.35,SBI,Mastercard,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.8571428571428571,148.56642857142808,7.0,3.0,7.0,0.0,0.8048573163327262,1
7785,978,708.22,ICICI,Visa,CARD,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.9166666666666666,0.9736842105263158,84.26916666666996,5.0,5.0,1.0,0.0,0.9563236870310825,1
7786,978,1851.22,Kotak,UPI,UPI,Shopping,Web,HIGH,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9642857142857143,158.22499999999854,2.0,1.0,12.0,0.0,0.9726424203411651,1
7787,978,78.46,ICICI,Rupay,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.8956976948794649,0
7788,978,4858.69,Kotak,Visa,CARD,Travel,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,0.95,0.847457627118644,147.42250000000058,10.0,7.0,1.0,0.0,0.9206967213114754,1
7789,978,390.87,Kotak,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.8926246197933686,1
7790,978,198.48,SBI,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.9037209491195062,1
7791,978,417.63,Kotak,UPI,UPI,Travel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.9166666666666666,0.9736842105263158,84.26916666666996,5.0,5.0,1.0,0.0,0.9532039503904456,1
7792,978,269.72,ICICI,Mastercard,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.8956976948794649,1
7793,978,236.16,HDFC,Rupay,CARD,Fuel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.8029316568820352,0
7794,978,83.81,ICICI,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.95,0.847457627118644,147.42250000000058,10.0,7.0,1.0,0.0,0.9013542409123307,1
7795,978,893.88,ICICI,Rupay,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.7714285714285715,0.7307692307692307,215.55,12.0,7.0,1.0,0.0,0.8956976948794649,1
7796,978,845.87,HDFC,Mastercard,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9642857142857143,158.22499999999854,2.0,1.0,12.0,0.0,0.9822175732217573,1
7797,979,30.67,SBI,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9411764705882353,0.8363636363636363,142.70823529411985,9.0,2.0,2.0,0.0,0.7973518284993695,1
7798,979,51.69,Axis,UPI,UPI,Food,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,160.52999999999884,3.0,2.0,13.0,0.0,0.9726424203411651,1
7799,979,670.11,Kotak,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9411764705882353,0.8363636363636363,142.70823529411985,9.0,2.0,2.0,0.0,0.9253616200578592,1
7800,979,258.76,Kotak,Rupay,CARD,Fuel,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.78125,0.7215189873417721,215.6846874999992,13.0,6.0,1.0,0.0,0.8926246197933686,1
7801,979,2009.97,HDFC,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.78125,0.7215189873417721,215.6846874999992,13.0,6.0,1.0,0.0,0.7793160199149165,1
7802,979,1063.26,Axis,Mastercard,CARD,Travel,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,0.9411764705882353,0.8363636363636363,142.70823529411985,9.0,2.0,2.0,0.0,0.9820765027322405,1
7803,979,1316.12,ICICI,Rupay,CARD,Shopping,iOS,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,0.78125,0.7215189873417721,215.6846874999992,13.0,6.0,1.0,0.0,0.8598697870842864,1
7804,979,932.18,HDFC,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9411764705882353,0.8363636363636363,142.70823529411985,9.0,2.0,2.0,0.0,0.9492459016393443,1
7805,980,478.27,ICICI,UPI,UPI,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,0.9166666666666666,0.9722222222222222,80.7966666666689,2.0,0.0,3.0,0.0,0.9496042542666336,1
7806,980,204.81,SBI,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.8148148148148148,0.7402597402597403,214.7588888888864,9.0,3.0,2.0,0.0,0.9037209491195062,0
7807,980,261.36,Axis,UPI,UPI,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.8148148148148148,0.7402597402597403,214.7588888888864,9.0,3.0,2.0,0.0,0.7748372338553581,0
7808,980,448.77,BOB,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.8148148148148148,0.7402597402597403,214.7588888888864,9.0,3.0,2.0,0.0,0.7498191487281756,1
7809,980,224.14,BOB,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.8148148148148148,0.7402597402597403,214.7588888888864,9.0,3.0,2.0,0.0,0.7498191487281756,1
7810,980,8023.44,SBI,UPI,UPI,Food,Web,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,0.8148148148148148,0.7402597402597403,214.7588888888864,9.0,3.0,2.0,0.0,0.9037209491195062,1
7811,980,22.72,HDFC,UPI,UPI,Food,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,160.46666666666474,3.0,1.0,14.0,0.0,0.9830643554492927,1
